User_ID,Age_Group,Gender,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional_Stability,Lighting_Level,Temperature,Acoustic_Level,Layout_Adaptability,Space_Utilization,Movement_Pattern,Emotional_Feedback,Comfort_Level,Engagement_Level,Sentiment_Category,Predicted_Behavior
U1759,18-25,Male,0.21,0.48,0.67,0.51,0.48,141.8,21.8,59.9,4,70.1,1,1.0,6,2,Happy,Exploring
U1760,26-40,Male,0.61,0.54,0.36,0.89,0.89,242.7,27.4,39.6,0,34.7,3,0.03,8,0,Neutral,Working
U1761,26-40,Female,0.52,0.82,0.61,0.87,0.74,458.2,26.1,41.0,2,45.6,2,-0.67,9,9,Unhappy,Relaxing
U1762,41-60,Male,0.56,0.49,0.6,0.43,0.88,306.9,26.8,32.4,10,55.8,2,0.11,4,9,Neutral,Exploring
U1763,18-25,Male,0.21,0.58,0.54,0.82,0.56,404.1,27.7,42.0,4,68.6,2,-0.55,6,9,Unhappy,Exploring
U1764,26-40,Female,0.5,0.23,0.58,0.79,0.53,998.4,27.4,47.3,1,23.9,3,0.27,3,10,Happy,Socializing
U1765,18-25,Male,0.7,0.2,0.54,0.35,0.73,842.9,26.2,71.7,0,83.6,4,0.87,9,9,Happy,Exploring
U1766,26-40,Female,0.51,0.37,0.6,0.64,0.82,895.5,23.3,48.3,8,72.2,1,0.57,8,7,Happy,Exploring
U1767,41-60,Male,0.71,0.68,0.7,0.25,0.87,943.3,29.8,67.7,4,23.4,2,-0.45,1,10,Unhappy,Socializing
U1768,26-40,Female,0.36,0.28,0.28,0.79,0.43,406.8,24.8,52.0,1,97.5,1,-0.41,2,4,Unhappy,Working
U1769,26-40,Female,0.77,0.28,0.72,0.32,0.76,367.4,20.4,69.2,9,66.5,3,-0.86,10,8,Unhappy,Socializing
U1770,26-40,Male,0.61,0.49,0.3,0.25,0.35,310.7,21.5,78.8,3,45.2,2,-0.43,9,10,Unhappy,Working
U1771,26-40,Male,0.35,0.65,0.25,0.48,0.58,847.1,26.3,42.0,2,15.8,3,-0.81,10,6,Unhappy,Exploring
U1772,41-60,Male,0.37,0.7,0.88,0.6,0.33,711.6,29.1,73.1,6,53.3,2,-0.0,3,0,Neutral,Relaxing
U1773,41-60,Female,0.64,0.32,0.87,0.8,0.44,312.6,20.1,61.1,0,16.5,3,0.42,3,10,Happy,Working
U1774,61+,Male,0.78,0.26,0.24,0.88,0.85,439.3,19.0,70.9,9,42.9,2,0.5,10,0,Happy,Working
U1775,41-60,Male,0.49,0.86,0.51,0.51,0.3,556.0,28.6,62.6,3,40.9,4,-0.88,9,6,Unhappy,Working
U1776,26-40,Male,0.38,0.38,0.33,0.24,0.64,575.3,29.0,51.2,6,72.0,1,-0.32,3,10,Unhappy,Working
U1777,26-40,Male,0.81,0.8,0.54,0.72,0.62,899.9,21.3,41.4,10,19.2,2,-0.42,10,6,Unhappy,Exploring
U1778,26-40,Female,0.67,0.8,0.78,0.6,0.28,442.5,22.5,33.5,9,82.2,3,-0.79,5,8,Unhappy,Relaxing
U1779,18-25,Female,0.51,0.74,0.87,0.51,0.43,917.7,25.9,56.8,4,32.6,3,-0.28,6,1,Unhappy,Working
U1780,41-60,Male,0.54,0.32,0.64,0.42,0.59,497.2,22.0,79.5,3,44.4,1,-0.4,3,6,Unhappy,Relaxing
U1781,18-25,Male,0.34,0.78,0.45,0.55,0.33,771.7,28.5,66.9,3,77.2,4,0.27,10,1,Happy,Exploring
U1782,61+,Female,0.64,0.74,0.62,0.44,0.76,937.2,19.3,46.4,10,62.5,2,0.77,8,9,Happy,Working
U1783,26-40,Female,0.45,0.62,0.42,0.73,0.88,916.8,18.5,71.4,1,30.8,1,-0.09,2,9,Neutral,Relaxing
U1784,26-40,Male,0.9,0.44,0.84,0.58,0.35,151.3,20.5,68.4,7,38.6,2,0.49,6,1,Happy,Working
U1785,26-40,Male,0.54,0.38,0.81,0.81,0.33,285.1,21.4,44.1,3,30.6,2,-0.71,2,4,Unhappy,Working
U1786,41-60,Male,0.54,0.29,0.59,0.58,0.52,529.2,19.4,30.7,1,59.5,3,0.79,9,8,Happy,Exploring
U1787,26-40,Female,0.6,0.56,0.43,0.37,0.72,488.4,18.8,35.9,8,33.3,2,-0.69,6,8,Unhappy,Working
U1788,26-40,Male,0.84,0.61,0.41,0.8,0.4,676.8,27.1,73.9,9,72.6,2,-0.62,9,9,Unhappy,Relaxing
U1789,18-25,Female,0.76,0.45,0.22,0.59,0.21,950.2,20.0,71.8,6,58.0,2,-0.79,4,0,Unhappy,Relaxing
U1790,26-40,Female,0.52,0.53,0.77,0.34,0.58,201.2,29.0,44.8,2,14.6,2,-0.38,3,10,Unhappy,Exploring
U1791,18-25,Female,0.7,0.45,0.52,0.64,0.87,506.7,22.4,44.3,6,31.0,4,0.1,2,6,Neutral,Socializing
U1792,41-60,Male,0.61,0.65,0.43,0.45,0.47,273.2,26.0,69.6,0,22.1,4,0.98,8,9,Happy,Socializing
U1793,26-40,Male,0.54,0.83,0.53,0.79,0.49,904.7,20.7,76.9,0,39.0,2,0.59,4,9,Happy,Exploring
U1794,26-40,Male,0.33,0.31,0.77,0.52,0.88,968.1,20.9,69.0,3,51.6,1,-0.24,2,2,Unhappy,Exploring
U1795,18-25,Male,0.52,0.47,0.29,0.71,0.69,530.8,24.9,60.3,3,50.7,4,0.15,9,9,Neutral,Socializing
U1796,18-25,Female,0.37,0.3,0.8,0.27,0.7,193.6,24.7,42.1,3,75.5,1,0.25,8,9,Happy,Socializing
U1797,41-60,Female,0.84,0.64,0.83,0.48,0.59,806.8,27.2,56.3,8,18.9,1,0.65,5,0,Happy,Relaxing
U1798,18-25,Female,0.43,0.71,0.86,0.89,0.88,727.4,27.1,41.7,5,94.6,1,0.47,8,1,Happy,Relaxing
U1799,18-25,Female,0.87,0.85,0.48,0.77,0.68,419.2,26.0,70.4,2,34.3,1,0.14,5,5,Neutral,Relaxing
U1800,18-25,Male,0.57,0.4,0.35,0.31,0.83,898.7,23.4,49.3,5,30.0,3,0.34,7,9,Happy,Socializing
U1801,61+,Male,0.64,0.87,0.46,0.39,0.69,978.2,28.7,71.7,1,68.5,2,0.49,5,1,Happy,Exploring
U1802,41-60,Male,0.58,0.24,0.43,0.43,0.71,602.1,25.5,49.1,1,80.6,4,-0.73,5,1,Unhappy,Working
U1803,26-40,Female,0.29,0.62,0.32,0.66,0.4,609.2,29.9,71.2,6,37.8,1,-0.6,4,3,Unhappy,Relaxing
U1804,18-25,Female,0.46,0.24,0.63,0.73,0.41,367.8,27.8,46.7,2,74.7,2,0.38,5,2,Happy,Working
U1805,26-40,Female,0.27,0.83,0.53,0.72,0.75,626.1,18.5,52.0,6,88.4,4,0.7,7,7,Happy,Exploring
U1806,41-60,Male,0.64,0.57,0.81,0.56,0.41,495.7,21.8,60.8,2,76.7,3,-0.18,3,7,Neutral,Socializing
U1807,26-40,Male,0.51,0.67,0.22,0.77,0.59,372.0,24.9,33.5,1,3.4,3,0.96,4,5,Happy,Relaxing
U1808,18-25,Female,0.74,0.78,0.65,0.51,0.37,160.5,26.7,77.4,3,82.7,1,-0.57,8,3,Unhappy,Socializing
U1809,18-25,Male,0.35,0.31,0.73,0.29,0.77,327.4,24.6,58.7,3,77.4,3,-0.17,6,6,Neutral,Exploring
U1810,18-25,Female,0.32,0.23,0.73,0.6,0.28,278.1,27.4,55.4,2,66.9,2,-0.24,8,8,Unhappy,Relaxing
U1811,26-40,Female,0.48,0.82,0.82,0.87,0.78,587.8,21.4,72.0,8,76.0,2,0.86,2,1,Happy,Exploring
U1812,41-60,Female,0.85,0.42,0.71,0.76,0.62,641.5,20.2,73.3,5,97.9,3,-0.43,9,5,Unhappy,Exploring
U1813,18-25,Male,0.7,0.29,0.85,0.61,0.33,647.7,18.6,56.1,4,43.1,3,-0.06,7,6,Neutral,Relaxing
U1814,18-25,Male,0.49,0.53,0.43,0.65,0.58,449.4,24.9,76.4,5,6.7,3,-0.63,5,0,Unhappy,Working
U1815,18-25,Male,0.56,0.62,0.55,0.85,0.4,479.1,26.3,33.2,10,46.1,3,0.04,7,5,Neutral,Relaxing
U1816,61+,Male,0.26,0.22,0.21,0.5,0.43,850.8,21.9,35.7,7,4.6,1,0.71,2,7,Happy,Socializing
U1817,18-25,Male,0.89,0.39,0.2,0.43,0.45,528.6,25.4,59.8,4,29.4,2,-0.39,4,6,Unhappy,Working
U1818,41-60,Female,0.67,0.22,0.37,0.88,0.24,989.0,18.6,47.7,3,58.7,3,0.62,7,1,Happy,Relaxing
U1819,26-40,Female,0.4,0.49,0.27,0.8,0.89,495.7,19.2,53.2,6,31.0,2,0.82,2,1,Happy,Relaxing
U1820,26-40,Male,0.61,0.83,0.38,0.43,0.22,684.6,26.4,46.4,4,68.5,2,-0.85,8,3,Unhappy,Relaxing
U1821,18-25,Male,0.28,0.89,0.32,0.52,0.66,145.3,22.4,50.2,3,82.2,1,0.51,10,4,Happy,Relaxing
U1822,18-25,Male,0.88,0.65,0.22,0.49,0.46,688.0,26.1,71.1,4,42.0,2,-0.49,10,4,Unhappy,Relaxing
U1823,26-40,Male,0.32,0.31,0.84,0.3,0.65,866.3,28.0,59.7,10,90.0,4,-0.65,5,10,Unhappy,Socializing
U1824,41-60,Female,0.65,0.83,0.21,0.87,0.45,948.2,28.2,79.9,3,8.0,2,0.2,5,1,Neutral,Exploring
U1825,26-40,Male,0.37,0.56,0.72,0.48,0.67,997.6,20.1,69.3,7,84.0,2,0.41,8,6,Happy,Socializing
U1826,26-40,Male,0.7,0.31,0.31,0.81,0.71,354.0,23.8,43.7,7,82.9,3,-0.21,1,7,Unhappy,Exploring
U1827,18-25,Male,0.74,0.85,0.84,0.33,0.68,617.8,26.8,43.2,0,32.2,1,-0.92,6,1,Unhappy,Relaxing
U1828,61+,Female,0.67,0.73,0.82,0.58,0.28,505.6,27.3,46.8,2,29.9,4,0.82,2,3,Happy,Socializing
U1829,41-60,Female,0.63,0.71,0.66,0.22,0.66,607.4,27.4,72.2,10,30.5,2,0.46,1,10,Happy,Exploring
U1830,18-25,Male,0.82,0.7,0.67,0.73,0.4,241.7,20.7,31.4,3,81.1,4,-0.46,7,10,Unhappy,Exploring
U1831,61+,Female,0.26,0.34,0.2,0.61,0.22,870.5,20.3,41.5,1,83.2,1,-0.01,4,2,Neutral,Relaxing
U1832,26-40,Female,0.43,0.35,0.89,0.64,0.49,918.6,25.1,75.2,4,33.0,1,-0.94,1,3,Unhappy,Relaxing
U1833,26-40,Female,0.37,0.68,0.81,0.24,0.5,504.7,26.9,62.0,10,59.3,2,-0.32,10,4,Unhappy,Working
U1834,41-60,Male,0.89,0.35,0.83,0.35,0.53,352.4,21.8,41.3,7,13.9,2,0.05,6,5,Neutral,Working
U1835,41-60,Female,0.47,0.51,0.66,0.25,0.69,226.8,19.3,41.0,1,46.9,3,0.03,10,1,Neutral,Exploring
U1836,26-40,Female,0.71,0.75,0.44,0.4,0.42,715.4,26.6,73.1,8,99.9,1,-0.58,6,9,Unhappy,Working
U1837,18-25,Female,0.68,0.75,0.83,0.64,0.42,381.0,21.6,74.7,6,15.9,3,0.55,3,5,Happy,Socializing
U1838,26-40,Female,0.35,0.52,0.4,0.6,0.24,918.6,20.0,42.8,5,94.8,1,-0.4,6,8,Unhappy,Exploring
U1839,61+,Female,0.37,0.75,0.59,0.63,0.68,703.9,19.8,51.0,7,82.4,3,0.16,10,10,Neutral,Socializing
U1840,18-25,Male,0.4,0.79,0.27,0.58,0.6,681.1,21.8,71.7,1,97.2,3,-0.46,9,7,Unhappy,Working
U1841,26-40,Female,0.49,0.66,0.85,0.39,0.44,603.5,25.1,68.6,4,18.0,2,-0.15,6,0,Neutral,Socializing
U1842,26-40,Female,0.36,0.36,0.3,0.37,0.69,141.2,22.3,70.7,3,21.4,1,-0.58,1,8,Unhappy,Exploring
U1843,26-40,Female,0.21,0.39,0.36,0.3,0.58,938.7,18.2,55.9,7,1.7,3,0.27,10,10,Happy,Socializing
U1844,26-40,Male,0.82,0.42,0.59,0.79,0.53,665.1,19.2,75.6,0,72.5,1,-0.15,6,9,Neutral,Exploring
U1845,61+,Female,0.88,0.28,0.73,0.63,0.56,994.7,21.5,46.3,2,64.4,1,-0.97,8,10,Unhappy,Working
U1846,18-25,Female,0.44,0.39,0.63,0.33,0.65,583.6,25.9,37.8,9,17.8,3,-0.94,7,1,Unhappy,Exploring
U1847,18-25,Male,0.44,0.35,0.36,0.32,0.66,739.1,19.2,65.4,7,79.1,4,-0.06,8,10,Neutral,Working
U1848,18-25,Female,0.2,0.52,0.2,0.81,0.4,150.6,24.7,57.0,4,29.9,4,-0.63,8,0,Unhappy,Relaxing
U1849,41-60,Female,0.68,0.84,0.73,0.72,0.3,668.6,19.4,72.7,3,13.5,2,0.17,9,5,Neutral,Working
U1850,26-40,Female,0.78,0.27,0.89,0.66,0.31,788.2,20.5,34.1,5,42.3,2,-0.18,3,0,Neutral,Exploring
U1851,18-25,Male,0.3,0.7,0.77,0.48,0.65,800.7,20.1,72.2,4,9.1,4,0.31,7,5,Happy,Exploring
U1852,41-60,Male,0.31,0.68,0.52,0.38,0.81,793.1,18.8,44.7,2,26.3,2,0.9,6,1,Happy,Relaxing
U1853,41-60,Female,0.75,0.27,0.83,0.89,0.49,303.7,26.1,62.7,10,37.1,2,0.06,2,10,Neutral,Relaxing
U1854,41-60,Male,0.63,0.85,0.49,0.76,0.32,977.9,23.6,32.0,4,85.2,4,0.57,5,6,Happy,Working
U1855,61+,Female,0.23,0.6,0.57,0.41,0.73,995.7,28.0,60.5,3,79.3,1,0.51,3,6,Happy,Socializing
U1856,18-25,Female,0.64,0.45,0.53,0.79,0.78,168.0,19.2,65.9,0,44.3,1,0.84,5,3,Happy,Socializing
U1857,41-60,Female,0.42,0.73,0.51,0.73,0.82,942.8,19.7,48.4,0,72.5,3,-0.57,9,1,Unhappy,Relaxing
U1858,26-40,Male,0.46,0.38,0.74,0.41,0.62,360.5,21.7,40.8,6,56.9,1,0.65,8,10,Happy,Working
U1859,41-60,Female,0.74,0.69,0.57,0.5,0.8,720.4,27.2,56.9,3,34.1,2,0.81,9,6,Happy,Relaxing
U1860,41-60,Male,0.77,0.23,0.42,0.33,0.21,404.3,21.7,71.7,0,72.6,2,-0.21,9,0,Unhappy,Relaxing
U1861,41-60,Male,0.48,0.79,0.38,0.28,0.28,971.0,22.9,46.2,5,68.3,2,-0.37,8,10,Unhappy,Exploring
U1862,26-40,Male,0.86,0.51,0.23,0.71,0.26,191.4,21.6,42.6,10,61.9,4,0.9,8,10,Happy,Exploring
U1863,18-25,Male,0.48,0.65,0.61,0.39,0.7,548.0,19.0,43.9,10,61.8,1,0.26,6,1,Happy,Exploring
U1864,26-40,Female,0.74,0.35,0.36,0.77,0.25,485.2,29.3,77.5,10,68.3,2,-0.24,6,1,Unhappy,Relaxing
U1865,61+,Female,0.54,0.67,0.3,0.9,0.55,393.4,24.6,48.0,10,38.5,1,0.58,6,0,Happy,Working
U1866,61+,Male,0.83,0.74,0.66,0.25,0.53,681.0,27.5,30.2,0,86.9,3,-0.39,10,8,Unhappy,Socializing
U1867,18-25,Female,0.84,0.53,0.68,0.53,0.42,218.0,25.9,69.1,7,16.2,3,-0.65,6,5,Unhappy,Socializing
U1868,18-25,Male,0.26,0.63,0.73,0.76,0.81,745.0,24.2,65.0,8,88.4,2,0.09,9,2,Neutral,Exploring
U1869,18-25,Female,0.86,0.52,0.55,0.75,0.32,982.5,19.1,36.4,10,34.2,1,0.13,10,5,Neutral,Working
U1870,41-60,Female,0.78,0.83,0.83,0.73,0.45,824.1,25.7,79.2,2,12.5,3,0.65,1,6,Happy,Exploring
U1871,41-60,Female,0.75,0.55,0.86,0.44,0.74,874.0,19.9,60.4,6,60.0,2,-0.09,10,2,Neutral,Working
U1872,18-25,Male,0.34,0.79,0.77,0.52,0.22,423.7,23.0,55.0,4,37.6,1,0.63,6,3,Happy,Working
U1873,26-40,Female,0.76,0.76,0.64,0.62,0.67,392.4,25.5,49.1,2,81.5,2,-0.38,8,9,Unhappy,Working
U1874,41-60,Male,0.8,0.49,0.41,0.88,0.77,565.3,27.4,74.9,4,43.1,2,0.15,1,0,Neutral,Relaxing
U1875,41-60,Other,0.4,0.36,0.89,0.43,0.85,141.2,26.2,42.2,9,66.9,4,-0.58,6,5,Unhappy,Working
U1876,26-40,Male,0.87,0.48,0.39,0.85,0.81,950.8,26.1,44.3,6,30.8,3,-0.23,9,5,Unhappy,Relaxing
U1877,26-40,Female,0.23,0.78,0.34,0.39,0.42,229.4,19.8,36.1,6,20.9,3,0.72,6,8,Happy,Socializing
U1878,26-40,Female,0.3,0.36,0.51,0.89,0.61,912.7,22.2,68.0,8,38.8,4,-0.57,2,1,Unhappy,Socializing
U1879,18-25,Female,0.58,0.57,0.24,0.67,0.25,175.2,18.5,59.8,7,60.7,3,0.62,1,4,Happy,Relaxing
U1880,26-40,Male,0.6,0.76,0.88,0.52,0.38,840.4,26.6,60.5,3,65.7,4,-0.43,4,4,Unhappy,Socializing
U1881,26-40,Female,0.65,0.45,0.61,0.63,0.27,236.8,29.4,40.9,4,57.8,1,-0.93,6,6,Unhappy,Socializing
U1882,41-60,Male,0.21,0.65,0.59,0.39,0.42,134.3,21.2,62.6,4,98.8,2,-0.78,10,4,Unhappy,Exploring
U1883,26-40,Female,0.87,0.37,0.66,0.39,0.81,747.5,19.1,68.3,9,69.1,3,0.49,10,9,Happy,Relaxing
U1884,41-60,Male,0.23,0.28,0.55,0.28,0.44,352.2,23.7,47.9,1,93.2,2,-0.48,9,3,Unhappy,Relaxing
U1885,18-25,Male,0.3,0.76,0.22,0.28,0.59,743.0,28.3,70.1,6,11.8,1,0.31,5,9,Happy,Relaxing
U1886,26-40,Female,0.21,0.27,0.63,0.44,0.5,599.6,24.6,47.4,6,6.1,2,0.4,7,1,Happy,Exploring
U1887,18-25,Male,0.6,0.39,0.7,0.73,0.52,197.9,18.6,67.9,8,31.1,2,-0.31,6,7,Unhappy,Relaxing
U1888,18-25,Male,0.85,0.8,0.49,0.63,0.88,938.9,29.7,31.7,8,13.7,2,-0.05,6,4,Neutral,Socializing
U1889,41-60,Male,0.67,0.44,0.73,0.27,0.41,507.1,27.9,57.6,3,52.6,2,-0.19,9,3,Neutral,Working
U1890,61+,Male,0.78,0.88,0.36,0.8,0.64,761.0,19.6,78.5,4,51.9,2,0.89,5,8,Happy,Exploring
U1891,18-25,Female,0.21,0.89,0.35,0.62,0.49,550.9,29.1,79.1,6,57.5,4,-0.36,2,1,Unhappy,Exploring
U1892,26-40,Female,0.58,0.39,0.31,0.87,0.24,643.9,23.4,44.1,9,74.5,3,-0.63,8,2,Unhappy,Relaxing
U1893,41-60,Male,0.52,0.23,0.46,0.67,0.54,372.5,22.5,52.1,6,97.1,3,-0.27,3,7,Unhappy,Working
U1894,18-25,Male,0.55,0.69,0.79,0.32,0.77,280.3,23.5,33.1,10,87.8,4,0.34,9,10,Happy,Working
U1895,26-40,Male,0.25,0.52,0.78,0.53,0.27,588.3,28.0,73.7,9,11.8,2,0.39,5,3,Happy,Working
U1896,41-60,Male,0.68,0.27,0.47,0.65,0.25,496.2,25.9,58.4,10,33.9,2,0.85,1,8,Happy,Socializing
U1897,26-40,Female,0.55,0.7,0.61,0.22,0.31,451.1,18.7,49.3,7,25.6,1,0.76,4,9,Happy,Working
U1898,18-25,Female,0.74,0.22,0.7,0.21,0.74,705.3,29.5,35.6,7,17.7,4,-0.42,9,9,Unhappy,Relaxing
U1899,26-40,Male,0.54,0.81,0.37,0.29,0.71,721.5,19.8,77.3,1,54.5,1,-0.09,1,9,Neutral,Socializing
U1900,41-60,Male,0.3,0.3,0.32,0.38,0.6,141.3,26.9,56.5,8,55.3,3,0.49,8,9,Happy,Working
U1901,26-40,Male,0.65,0.29,0.88,0.5,0.53,404.9,25.6,44.1,10,22.7,2,0.83,8,8,Happy,Relaxing
U1902,18-25,Female,0.32,0.32,0.63,0.54,0.82,470.6,20.3,47.5,3,71.2,4,-0.33,9,9,Unhappy,Socializing
U1903,41-60,Female,0.81,0.87,0.89,0.3,0.74,187.2,20.0,43.5,0,73.3,2,-0.11,9,8,Neutral,Socializing
U1904,18-25,Male,0.63,0.69,0.44,0.67,0.77,312.3,28.4,60.1,0,2.1,3,0.8,6,0,Happy,Working
U1905,41-60,Male,0.31,0.76,0.69,0.62,0.77,146.5,23.0,76.5,4,39.6,2,-0.28,5,5,Unhappy,Socializing
U1906,18-25,Female,0.87,0.48,0.36,0.41,0.65,996.6,25.9,72.8,6,89.0,2,-0.04,7,9,Neutral,Exploring
U1907,61+,Female,0.56,0.44,0.38,0.21,0.52,762.9,24.0,53.0,4,52.0,2,0.81,9,5,Happy,Relaxing
U1908,26-40,Male,0.25,0.36,0.56,0.25,0.81,178.7,26.7,71.3,2,34.8,4,0.6,5,7,Happy,Working
U1909,26-40,Male,0.64,0.54,0.42,0.47,0.85,118.2,23.8,51.2,10,25.4,2,-0.51,3,6,Unhappy,Relaxing
U1910,18-25,Male,0.38,0.59,0.32,0.31,0.22,747.4,21.4,42.6,6,24.3,4,-0.35,9,6,Unhappy,Relaxing
U1911,26-40,Female,0.76,0.64,0.38,0.46,0.24,495.3,22.4,79.2,0,10.0,3,-0.29,10,1,Unhappy,Exploring
U1912,41-60,Male,0.77,0.38,0.23,0.64,0.87,808.1,28.3,45.2,10,81.7,3,0.83,1,10,Happy,Socializing
U1913,61+,Male,0.89,0.86,0.69,0.58,0.39,931.1,23.6,46.2,0,8.7,2,1.0,1,3,Happy,Exploring
U1914,26-40,Female,0.55,0.32,0.54,0.36,0.81,639.4,20.6,79.5,1,29.2,2,0.55,10,0,Happy,Exploring
U1915,26-40,Male,0.52,0.88,0.27,0.44,0.47,268.4,29.2,36.7,0,4.6,1,-0.03,4,10,Neutral,Socializing
U1916,41-60,Female,0.73,0.21,0.32,0.63,0.28,804.0,27.6,68.0,8,78.1,4,-0.98,2,10,Unhappy,Working
U1917,41-60,Male,0.29,0.54,0.27,0.8,0.26,960.2,18.7,76.8,3,3.9,4,0.39,7,6,Happy,Relaxing
U1918,26-40,Male,0.58,0.43,0.63,0.73,0.31,622.2,30.0,55.6,6,30.8,3,-0.22,2,3,Unhappy,Working
U1919,26-40,Female,0.58,0.51,0.27,0.59,0.37,713.8,26.3,30.1,4,57.3,2,0.27,7,8,Happy,Working
U1920,26-40,Male,0.26,0.6,0.73,0.45,0.54,403.7,19.9,48.8,6,41.0,1,0.21,8,5,Happy,Exploring
U1921,26-40,Female,0.49,0.5,0.21,0.46,0.69,443.4,20.8,35.6,6,28.2,4,-0.04,8,5,Neutral,Socializing
U1922,18-25,Female,0.8,0.49,0.37,0.82,0.89,761.2,26.3,50.8,0,27.5,1,0.89,3,8,Happy,Socializing
U1923,26-40,Male,0.8,0.71,0.82,0.23,0.51,935.0,27.4,69.5,0,79.8,3,-0.95,9,7,Unhappy,Relaxing
U1924,26-40,Female,0.27,0.68,0.7,0.89,0.56,666.1,20.9,51.9,10,97.4,2,0.42,10,5,Happy,Socializing
U1925,41-60,Male,0.26,0.78,0.25,0.67,0.57,810.9,21.1,51.6,2,34.8,2,-0.18,10,5,Neutral,Working
U1926,18-25,Female,0.38,0.37,0.77,0.68,0.58,254.5,21.7,57.8,9,3.9,3,0.43,10,5,Happy,Socializing
U1927,26-40,Male,0.81,0.63,0.55,0.23,0.56,290.8,25.2,59.1,1,3.7,1,0.35,6,3,Happy,Socializing
U1928,26-40,Female,0.29,0.61,0.79,0.62,0.21,578.8,20.1,72.8,6,75.9,2,-0.98,4,4,Unhappy,Working
U1929,26-40,Male,0.7,0.46,0.62,0.54,0.2,258.9,19.3,45.4,2,55.2,4,-0.43,8,2,Unhappy,Relaxing
U1930,18-25,Male,0.27,0.54,0.68,0.27,0.27,671.5,26.1,71.1,6,78.4,3,-0.62,4,8,Unhappy,Relaxing
U1931,26-40,Female,0.64,0.42,0.9,0.39,0.27,362.5,27.3,58.3,8,69.7,3,-0.67,4,10,Unhappy,Working
U1932,26-40,Female,0.45,0.3,0.36,0.82,0.69,812.4,24.0,45.0,10,90.8,3,0.46,8,1,Happy,Socializing
U1933,26-40,Male,0.75,0.35,0.64,0.58,0.34,827.3,22.4,44.8,0,88.6,1,-0.52,4,10,Unhappy,Socializing
U1934,26-40,Male,0.36,0.27,0.52,0.49,0.83,517.4,23.2,48.1,2,78.8,1,-0.05,1,6,Neutral,Relaxing
U1935,26-40,Female,0.65,0.68,0.23,0.25,0.85,262.7,22.7,61.1,10,47.5,2,-0.51,6,0,Unhappy,Relaxing
U1936,41-60,Female,0.36,0.66,0.21,0.7,0.88,682.1,29.5,41.5,5,30.8,2,0.16,8,9,Neutral,Relaxing
U1937,18-25,Male,0.7,0.87,0.28,0.69,0.86,993.5,27.2,76.0,8,50.7,2,0.44,3,6,Happy,Exploring
U1938,41-60,Male,0.81,0.71,0.65,0.63,0.39,660.3,20.5,58.7,4,50.2,3,-0.34,2,1,Unhappy,Relaxing
U1939,26-40,Male,0.29,0.24,0.6,0.56,0.56,132.2,22.6,76.0,2,61.0,1,0.21,6,4,Happy,Socializing
U1940,18-25,Female,0.81,0.82,0.59,0.5,0.32,115.6,24.5,32.3,7,18.6,3,0.65,1,0,Happy,Relaxing
U1941,18-25,Male,0.62,0.8,0.22,0.62,0.76,388.3,25.4,47.1,4,65.6,1,-0.81,5,4,Unhappy,Socializing
U1942,26-40,Male,0.29,0.51,0.53,0.36,0.82,276.2,23.6,31.1,5,45.7,1,0.42,6,10,Happy,Socializing
U1943,41-60,Female,0.5,0.61,0.85,0.86,0.8,831.7,27.7,43.6,1,62.0,2,-0.35,8,3,Unhappy,Socializing
U1944,41-60,Male,0.31,0.88,0.48,0.61,0.5,860.3,27.2,73.1,3,24.0,3,-0.75,7,0,Unhappy,Relaxing
U1945,41-60,Female,0.69,0.57,0.64,0.42,0.73,332.8,24.1,31.8,0,43.4,1,0.09,6,0,Neutral,Relaxing
U1946,26-40,Male,0.73,0.83,0.75,0.51,0.27,393.1,28.3,51.8,3,21.0,2,-0.55,2,6,Unhappy,Working
U1947,26-40,Male,0.27,0.26,0.75,0.76,0.23,312.6,27.0,35.9,0,87.5,3,0.64,8,2,Happy,Relaxing
U1948,18-25,Male,0.55,0.33,0.56,0.31,0.73,917.5,27.3,50.8,3,48.8,1,-0.91,8,9,Unhappy,Relaxing
U1949,26-40,Female,0.77,0.51,0.8,0.4,0.5,552.4,29.5,71.9,1,22.5,2,-0.8,5,8,Unhappy,Relaxing
U1950,26-40,Male,0.86,0.61,0.47,0.68,0.9,690.5,21.2,61.2,5,4.1,4,0.04,3,8,Neutral,Exploring
U1951,18-25,Female,0.56,0.77,0.82,0.42,0.27,473.9,21.2,66.8,5,67.6,2,0.18,8,9,Neutral,Relaxing
U1952,18-25,Female,0.87,0.89,0.37,0.75,0.8,667.9,28.7,47.5,7,21.5,1,0.46,5,10,Happy,Exploring
U1953,26-40,Female,0.57,0.47,0.4,0.29,0.54,447.3,27.3,77.2,8,99.0,3,-0.48,3,8,Unhappy,Socializing
U1954,41-60,Male,0.48,0.23,0.24,0.73,0.78,405.7,29.1,65.5,7,53.4,2,0.68,9,0,Happy,Socializing
U1955,61+,Male,0.79,0.76,0.76,0.25,0.77,671.0,18.8,51.1,0,28.9,1,0.91,9,3,Happy,Socializing
U1956,61+,Male,0.55,0.62,0.49,0.21,0.84,632.0,25.5,51.3,2,65.8,1,-0.0,7,0,Neutral,Socializing
U1957,26-40,Male,0.53,0.34,0.36,0.83,0.41,364.2,19.7,75.9,5,27.5,1,0.52,8,0,Happy,Exploring
